Tiempo_Respuesta,Tiempo_comunidad,Sexo,Trabaja,Edad,Familia,Hobbies,Club_Social,Politica,Profesional,Medioambiente,Grupo_Apoyo
2.44,Largo,F,Si,43,0,0,0,0,0,0,0
3.58,Medio,M,Si,41,0,1,0,0,0,1,0
4.53,Medio,M,No,45,0,0,0,0,1,0,0
4.52,Largo,M,Si,22,0,1,0,0,1,1,0
5.86,Medio,M,Si,50,0,1,0,0,0,0,0
2.57,Medio,M,Si,51,1,1,0,0,1,1,1
7,Largo,M,Si,30,0,0,0,0,0,0,0
3.39,Largo,F,No,49,1,0,0,0,1,0,0
3.89,Largo,M,Si,31,0,0,0,1,1,0,0
8.37,Largo,F,No,22,0,1,0,0,0,1,0
6.25,Largo,M,No,33,0,0,0,0,0,0,0
8.69,Medio,F,Si,34,0,1,1,0,0,0,0
7.08,Largo,F,No,26,0,1,0,0,0,0,0
4.77,Corto,M,No,28,1,1,1,0,0,1,0
7.59,Corto,F,No,50,0,0,0,0,0,1,0
6.13,Corto,M,Si,42,0,1,1,0,0,1,1
4.46,Medio,M,No,43,0,0,0,0,0,0,1
10,Corto,F,No,31,1,0,0,0,1,1,0
8.05,Largo,M,Si,24,1,1,1,1,0,1,0
9.62,Largo,M,No,50,0,0,0,0,1,0,0
8.51,Largo,M,Si,52,0,0,0,0,0,0,0
3.82,Largo,F,No,29,0,0,0,0,0,0,0
5.51,Corto,F,No,28,1,1,0,0,1,1,0
7.28,Medio,F,No,19,1,0,0,0,1,0,0
9.28,Medio,M,No,46,0,0,1,1,1,0,0
4.22,Largo,F,Si,46,1,1,0,0,1,0,0
3.44,Medio,M,No,45,1,0,0,0,0,1,0
2.19,Largo,M,No,24,0,1,0,0,0,0,0
2.13,Corto,F,No,44,1,0,0,0,0,1,0
3.43,Largo,F,Si,40,1,0,0,0,0,1,1
4.34,Largo,F,No,53,1,1,0,0,0,1,1
6.77,Corto,M,No,50,1,1,1,1,0,0,1
2.87,Medio,F,Si,35,0,0,0,0,0,0,0
8.14,Largo,F,Si,40,0,0,1,0,1,0,1
4.11,Largo,M,No,23,1,1,0,0,1,0,0
10.13,Medio,F,No,29,0,0,0,0,1,1,0
2.5,Largo,F,Si,49,1,1,0,0,1,1,0
7.24,Largo,M,No,42,1,0,1,0,0,0,0
6.31,Largo,M,Si,53,1,1,0,0,0,1,0
3.58,Corto,F,Si,52,0,0,0,0,0,0,0
5.79,Corto,M,Si,21,1,1,0,0,1,1,0
2.38,Largo,M,No,20,1,1,1,0,1,1,1
2.44,Corto,M,No,39,1,1,1,0,0,1,0
3.02,Medio,F,No,50,1,1,1,0,0,1,0
7.3,Medio,F,Si,30,0,0,0,0,0,0,0
5.91,Largo,M,Si,36,0,1,0,0,0,1,0
8.85,Corto,F,Si,28,0,1,0,0,1,1,0
2.84,Corto,M,No,48,1,1,0,0,0,1,0
3.93,Largo,M,Si,44,1,1,0,0,0,1,1
5.08,Largo,F,Si,26,0,0,0,0,0,0,0
7.49,Corto,F,No,23,1,0,0,0,0,1,0
9.22,Medio,M,No,38,0,0,0,1,0,0,0
2.85,Medio,M,No,49,0,0,1,0,1,0,0
2.47,Medio,M,No,26,0,0,0,0,0,0,1
6.94,Largo,F,No,44,0,0,0,0,0,1,0
3.82,Medio,F,Si,26,0,1,1,0,0,1,0
3.36,Medio,F,No,51,0,0,0,0,1,0,0
8.98,Largo,F,Si,32,1,0,0,0,0,1,0
3.23,Medio,F,No,29,0,0,0,0,1,0,1
5,Largo,M,No,56,1,0,0,0,1,0,0
3.82,Corto,M,Si,24,0,1,0,0,0,1,1
8.07,Largo,F,Si,48,1,1,1,0,0,0,1
9.72,Medio,F,No,45,1,0,0,1,0,1,0
4.3,Largo,F,Si,20,0,0,0,0,1,0,0
4.22,Largo,M,Si,49,0,1,0,0,0,1,0
2.2,Medio,M,Si,31,1,1,0,0,0,1,1
2.55,Largo,M,No,51,1,0,0,1,0,0,0
2.43,Corto,M,No,45,0,0,0,0,0,1,0
2.33,Largo,M,Si,27,1,0,0,0,1,0,0
8.77,Largo,M,No,49,1,1,1,1,0,1,0
3.59,Medio,F,Si,43,1,0,0,0,1,0,0
8.69,Largo,M,Si,23,0,0,0,0,0,0,0
8.9,Medio,F,Si,42,1,1,1,0,0,1,0
6.01,Medio,F,Si,25,0,0,0,0,0,0,0
5.23,Largo,M,Si,25,1,1,0,0,1,1,0
3.83,Corto,F,No,33,0,1,1,0,1,1,0
6.79,Largo,F,Si,44,1,0,0,0,1,0,0
9.45,Largo,M,No,32,0,0,0,0,0,1,0
3.37,Largo,M,Si,46,1,0,0,0,1,0,0
3.5,Medio,F,Si,29,0,0,0,0,0,0,0
7.31,Largo,M,No,25,0,0,0,0,0,0,0
2.39,Largo,F,No,32,1,0,0,0,0,0,0
4.7,Medio,F,No,46,0,0,0,0,1,0,0
3.69,Corto,F,No,45,0,0,0,0,1,0,0
8.62,Medio,M,Si,32,0,0,0,0,0,0,0
7.69,Corto,M,No,28,0,1,0,0,0,1,0
5.91,Medio,M,No,50,1,0,1,0,0,1,0
5.08,Medio,F,No,26,1,0,1,0,1,1,1
4.57,Largo,M,No,29,1,0,0,0,0,0,0
8.03,Largo,M,No,18,0,0,0,0,0,0,0
6.26,Largo,F,Si,51,0,0,0,0,0,0,0
5.5,Largo,M,No,53,1,0,1,0,0,1,0
5.2,Largo,F,No,26,0,0,0,0,0,0,1
8.48,Largo,M,No,51,0,0,0,0,0,0,0
2.32,Largo,M,Si,22,1,0,0,0,0,1,0
5.21,Medio,M,Si,44,0,0,0,0,0,0,0
4.99,Largo,F,No,20,0,0,0,0,0,0,0
8.67,Corto,F,Si,28,1,1,1,0,0,1,0
9.51,Largo,M,No,49,1,1,1,0,0,1,0
4.39,Medio,F,No,34,0,0,0,0,1,0,0
4.32,Corto,M,No,54,0,0,0,0,0,0,0
2.64,Largo,F,Si,35,1,0,0,0,0,0,0
4.83,Corto,F,No,43,1,1,0,0,0,1,0
3.88,Medio,M,No,24,0,0,0,0,0,0,0
9.43,Largo,M,No,27,0,0,0,1,1,0,0
6.16,Medio,M,No,27,0,0,0,0,0,1,0
3.76,Medio,M,Si,33,0,0,0,1,0,0,1
4.64,Corto,M,Si,47,0,0,0,0,1,0,0
4.36,Largo,F,No,26,0,0,0,0,1,0,0
9.64,Largo,M,No,29,0,1,0,1,1,1,1
5.17,Largo,M,Si,47,0,0,0,0,0,0,0
6.86,Corto,F,No,41,0,0,0,0,0,1,1
6.77,Medio,M,Si,31,1,1,1,0,0,1,0
6.03,Medio,M,No,40,0,0,0,0,0,0,0
2.39,Medio,M,No,21,0,0,0,0,0,0,0
6.1,Largo,M,Si,30,0,0,0,0,0,0,0
7.4,Largo,F,No,42,1,0,0,0,0,1,0
9.66,Largo,M,Si,29,0,1,0,0,1,1,0
4.05,Corto,M,No,30,0,0,0,0,1,0,0
9.76,Largo,F,Si,23,0,0,0,0,1,0,0
9.85,Corto,F,No,25,0,0,0,1,1,0,0
9.88,Largo,M,Si,23,0,1,0,0,1,1,0
7.09,Largo,M,No,42,1,1,0,0,0,1,1
3.17,Medio,F,No,23,0,0,0,0,0,1,0
8.84,Largo,M,Si,30,0,0,0,0,0,0,0
3.73,Corto,M,Si,38,0,0,0,0,0,0,0
2.78,Corto,F,No,42,0,0,0,0,1,1,0
4.51,Largo,F,No,51,1,1,0,0,0,1,0
3.48,Corto,M,No,28,0,0,0,0,0,0,0
5.84,Largo,F,No,40,0,0,0,0,1,0,1
5.23,Largo,M,Si,25,1,0,1,0,0,1,0
2.33,Medio,F,No,25,0,0,0,0,1,0,0
8.26,Medio,M,Si,29,0,0,0,0,1,0,0
3.87,Medio,M,Si,34,1,1,1,0,1,1,0
3.2,Corto,F,Si,31,1,0,0,0,0,0,1
8.38,Largo,F,Si,23,1,1,1,0,0,1,0
5.71,Medio,F,No,41,1,0,1,0,0,0,0
8.56,Corto,M,Si,43,0,0,0,0,0,0,0
8.76,Largo,F,No,20,0,0,0,0,0,0,0
8.9,Medio,F,Si,29,0,1,0,0,0,1,0
5.65,Largo,F,No,30,0,0,0,0,1,1,0
9.84,Corto,M,No,43,0,0,0,0,0,0,0
7.66,Largo,M,Si,26,0,1,0,0,1,1,0
9.39,Largo,F,No,42,1,0,0,0,1,0,0
8.67,Largo,M,Si,21,0,0,0,0,1,1,0
4.33,Medio,M,Si,25,0,1,1,0,1,1,0
5.26,Largo,F,No,57,1,0,0,0,0,1,0
2.61,Medio,F,Si,34,1,1,1,0,1,1,0
9.18,Medio,F,Si,21,1,1,1,1,1,1,1
8.71,Largo,F,Si,44,1,1,1,0,1,1,0
6.13,Largo,M,Si,53,1,0,1,0,0,1,0
2.68,Corto,M,Si,28,0,0,0,0,0,0,0
7.53,Largo,F,Si,38,0,0,0,0,0,0,0
3,Largo,M,Si,50,1,0,0,0,0,0,0
6.43,Largo,M,Si,34,0,0,0,0,0,0,0
6.45,Largo,F,Si,53,0,0,0,0,0,0,0
4.57,Corto,F,Si,24,0,0,0,0,0,0,0
8.28,Medio,F,Si,29,1,0,0,0,0,0,0
3.57,Medio,M,Si,34,0,1,0,0,1,1,0
7.81,Largo,F,Si,35,1,0,0,0,1,0,0
2.69,Largo,M,No,33,0,0,0,0,0,1,0
3.17,Largo,F,No,21,0,0,0,1,1,0,0
8.7,Medio,M,No,31,0,0,0,0,1,0,0
4.38,Medio,M,No,30,1,1,1,0,0,1,0
5.32,Largo,M,Si,35,1,0,0,0,1,0,0
3.84,Largo,F,Si,31,0,0,0,0,1,0,1
3.47,Largo,M,Si,41,0,0,0,0,0,0,0
9.45,Medio,M,No,47,0,1,0,0,1,1,1
4.19,Largo,F,Si,34,1,1,0,0,0,0,1
4.65,Largo,F,Si,28,0,0,0,0,0,0,0
7.53,Corto,M,No,45,1,0,0,0,0,0,0
7.2,Largo,F,Si,46,0,0,1,1,1,1,1
4.58,Corto,M,No,37,0,0,0,0,1,0,0
8.84,Medio,M,No,48,0,0,0,0,1,1,0
6.88,Largo,M,No,44,1,1,1,0,0,1,0
5.3,Medio,M,No,26,0,0,0,0,0,0,0
3.52,Corto,F,No,21,1,1,0,1,1,1,1
9.32,Largo,F,Si,49,0,0,0,1,0,0,0
3.23,Medio,M,Si,38,0,0,0,0,0,0,1
5.73,Largo,M,Si,20,0,1,0,0,0,1,0
5.61,Largo,F,No,50,1,0,0,0,0,1,0
7.49,Medio,F,No,27,0,0,0,0,1,0,0
5.38,Medio,F,Si,31,1,0,0,0,1,0,0
7.25,Medio,F,Si,33,1,1,0,0,0,0,0
5.55,Largo,F,No,43,1,1,0,0,1,1,0
8.31,Medio,M,Si,40,1,0,0,0,1,1,0
6.2,Corto,F,No,42,0,0,0,0,1,0,0
9.32,Medio,M,Si,51,0,1,1,1,0,1,0
4.12,Corto,F,Si,36,0,0,0,0,0,0,0
4.69,Medio,M,No,21,1,0,0,0,0,0,0
9.5,Medio,F,No,43,0,0,0,0,0,1,0
4.58,Largo,M,No,18,0,0,0,0,0,0,0
7.78,Medio,M,Si,35,1,0,0,0,1,0,0
8.74,Medio,M,Si,26,1,0,0,0,1,0,0
9.8,Medio,F,No,50,0,0,0,0,1,0,0
5.07,Largo,M,Si,30,1,0,0,0,0,0,0
4.62,Largo,F,Si,52,1,0,0,0,0,0,0
8.72,Largo,F,Si,31,0,0,0,0,0,1,0
5.46,Corto,F,Si,29,0,0,0,0,0,0,0
7.16,Largo,M,No,46,0,0,0,0,0,1,0
9.25,Largo,F,No,22,0,0,1,0,0,0,0
3.11,Largo,M,Si,27,1,0,1,0,0,1,0
5.64,Largo,M,Si,42,1,1,1,0,1,1,0
3.48,Medio,M,No,41,0,0,0,1,1,0,0
5.75,Medio,M,Si,51,0,0,0,0,1,0,0
8.34,Largo,M,Si,46,0,0,0,0,1,0,0
5.01,Corto,M,Si,22,1,1,1,0,1,1,1
8.9,Medio,M,Si,29,0,0,0,0,1,0,0
4.39,Largo,M,Si,25,0,0,0,0,1,0,1
6.08,Corto,F,Si,29,1,0,0,0,1,0,0
9.48,Largo,M,Si,47,1,1,0,0,0,1,0
6.55,Largo,M,No,52,0,0,0,0,0,0,1
4.76,Largo,M,Si,29,1,1,1,0,0,0,0
7.16,Medio,F,No,38,0,0,0,0,0,0,1
4.98,Medio,F,No,21,0,1,0,0,0,1,0
3.95,Medio,F,No,47,0,0,0,0,0,0,0
6.75,Medio,F,No,40,0,0,0,0,0,0,0
4.97,Medio,M,Si,41,0,0,0,0,1,0,0
2.65,Medio,F,No,37,0,0,0,0,0,0,0
3.84,Corto,F,Si,54,0,0,0,0,1,0,0
4.39,Largo,M,No,32,1,1,0,0,0,1,0
3.97,Largo,F,Si,40,0,0,1,0,0,1,0
5.41,Largo,F,No,49,0,0,0,0,0,1,0
8.87,Largo,F,Si,26,0,0,0,0,0,0,0
8.81,Medio,M,No,24,0,0,0,1,1,0,0
3.5,Corto,F,No,36,0,0,0,0,0,0,0
4.09,Largo,M,Si,23,0,0,0,0,0,0,0
5.99,Largo,F,No,50,0,0,0,0,0,0,0
2.45,Corto,M,Si,42,1,0,0,0,0,0,0
5.36,Largo,F,Si,22,0,0,0,0,0,0,0
10.07,Medio,M,Si,47,0,0,0,0,0,0,0
10.08,Medio,F,No,34,0,0,0,0,1,0,0
5.42,Largo,F,No,43,0,0,0,1,1,0,0
7.67,Largo,F,No,34,0,0,0,0,0,0,0
9.66,Medio,M,No,42,0,0,0,0,0,0,0
8.05,Largo,M,No,33,0,0,0,0,1,0,0
9.01,Largo,F,No,47,1,0,0,0,0,0,0
9.64,Medio,F,Si,25,0,0,0,1,0,0,0
8.53,Largo,M,No,48,1,1,0,0,0,0,1
7.22,Largo,F,Si,50,0,0,0,0,1,0,0
6.49,Largo,M,Si,36,0,0,0,0,0,0,0
9.66,Corto,M,Si,46,0,0,0,0,0,1,0
8.09,Largo,F,No,32,0,1,1,0,1,1,0
5.29,Corto,F,No,50,0,0,0,0,0,0,0
7.81,Largo,F,Si,48,0,0,0,0,1,1,0
7.78,Corto,F,No,29,0,0,0,0,0,0,1
2.54,Largo,M,Si,47,0,0,0,0,0,0,0
7.45,Largo,F,No,51,1,0,1,0,0,0,0
8.17,Medio,M,Si,36,1,0,1,0,0,0,0
5,Medio,F,Si,19,0,1,1,1,0,1,0
4.41,Corto,M,Si,25,1,1,0,0,0,1,0
5.26,Medio,M,No,29,1,1,0,0,0,1,0
5.13,Largo,F,Si,23,0,1,0,0,1,0,0
5.27,Largo,F,Si,52,0,0,0,0,0,0,1
6.77,Medio,M,Si,19,0,0,0,0,0,0,0
9.25,Corto,F,No,49,0,0,0,0,1,0,0
5.97,Corto,M,Si,19,1,0,0,0,1,0,0
8.34,Corto,M,No,24,0,1,1,0,0,1,0
8.22,Medio,M,Si,41,0,0,0,0,1,0,0
2.21,Medio,M,Si,47,0,1,1,0,0,1,0
8.81,Largo,F,No,41,1,0,0,0,0,0,0
9.44,Corto,F,No,30,1,0,0,0,0,0,0
3.88,Medio,M,Si,46,0,0,0,0,0,0,0
7.21,Medio,M,No,43,0,1,0,0,0,0,0
8.93,Largo,M,No,34,0,1,0,0,1,1,0
4.26,Largo,M,Si,25,1,0,1,0,0,1,0
7.84,Corto,F,Si,38,0,0,0,0,1,1,0
3.67,Largo,M,No,50,1,1,1,0,0,1,0
5.09,Corto,F,No,48,0,0,0,0,1,0,0
3.93,Corto,M,No,42,0,0,0,0,0,0,0
5.01,Medio,F,No,42,0,1,0,0,0,0,1
8.78,Largo,F,No,19,1,0,0,0,1,0,0
2.58,Largo,F,Si,33,0,0,0,0,0,1,0
5.43,Largo,M,No,32,1,0,1,0,1,0,0
7.77,Largo,F,Si,38,1,1,0,0,0,1,0
2.21,Corto,F,Si,27,0,0,0,1,1,0,0
5.52,Corto,F,Si,44,0,0,0,0,0,0,0
3.38,Largo,M,No,51,0,0,1,0,0,0,0
9.92,Medio,M,No,37,0,0,0,0,0,0,0
3.63,Medio,M,No,43,1,0,0,0,0,0,0
2.48,Largo,F,No,45,1,1,0,0,0,1,0
4.02,Medio,M,Si,31,0,0,0,1,1,1,0
6.26,Medio,M,No,53,1,0,1,0,0,0,0
3.78,Largo,M,Si,53,0,0,0,0,0,0,1
3.04,Largo,M,Si,42,1,0,0,0,1,1,0
8.35,Medio,F,Si,54,1,0,0,0,1,0,0
9.42,Medio,F,Si,20,0,0,0,0,1,0,0
8.16,Largo,M,Si,34,0,0,0,0,0,0,0
6.39,Corto,F,Si,46,0,0,0,0,0,0,0
6.84,Medio,F,Si,48,1,0,0,0,0,0,1
9.72,Corto,F,No,27,1,1,0,0,1,1,0
6.29,Medio,M,Si,41,1,1,1,0,0,1,0
6.01,Medio,M,No,27,1,1,1,0,0,1,0
4.78,Medio,M,No,51,1,1,1,0,0,1,0
7.57,Medio,M,No,49,1,1,0,0,0,1,0
5.47,Largo,M,Si,29,0,0,0,0,1,0,0
3.54,Largo,F,No,50,1,0,0,1,1,0,0
5.53,Largo,F,No,32,0,0,0,0,0,0,0
8.88,Medio,F,Si,32,0,0,1,0,0,0,0
3.65,Largo,M,Si,29,0,0,0,0,0,1,0
8.98,Corto,F,Si,42,0,0,0,0,0,0,0
3.08,Largo,M,Si,39,0,0,0,0,0,1,0
7.36,Corto,M,No,47,1,0,0,0,1,0,0
8.55,Largo,M,No,43,1,1,0,1,1,0,1
3.26,Largo,M,No,28,0,0,0,1,0,0,0
8.44,Largo,F,Si,43,0,1,0,0,1,1,0
3.36,Largo,F,Si,36,0,0,0,0,0,1,0
5.13,Medio,F,No,39,0,0,0,0,1,0,0
6.33,Corto,F,No,43,1,1,1,0,0,1,0
5.34,Largo,M,No,19,1,0,0,0,0,0,1
7.42,Largo,M,No,30,1,0,0,1,0,1,0
6.83,Corto,M,No,26,0,0,0,0,1,0,0
4.44,Largo,M,No,22,1,1,1,0,0,1,0
5.04,Medio,F,Si,45,1,0,0,1,1,0,0
4.54,Largo,F,Si,27,0,0,0,0,0,0,0
9.51,Corto,M,No,48,0,0,0,0,0,0,0
6.97,Medio,F,Si,28,0,0,1,0,0,1,0
9.18,Medio,F,No,33,0,0,0,0,1,0,0
5.62,Medio,M,No,25,0,0,0,1,1,0,1
9.86,Medio,M,Si,22,1,1,0,0,0,1,0
3.5,Largo,M,No,37,0,0,0,0,1,0,1
9.75,Largo,M,Si,29,0,0,0,0,1,0,0
9.46,Medio,F,Si,31,0,0,0,0,0,0,0
2.24,Corto,F,Si,48,0,0,0,0,0,0,1
7.14,Largo,F,Si,26,0,0,0,1,1,0,0
6.59,Medio,F,No,41,0,0,0,0,0,0,0
5.43,Medio,M,Si,41,0,1,0,0,0,1,0
8.08,Medio,F,No,40,0,0,0,1,1,0,0
6.5,Medio,M,No,25,1,1,0,0,0,1,1
2.81,Largo,M,No,34,1,1,0,1,1,1,0
9.13,Medio,M,No,34,0,1,1,0,0,1,0
3.71,Medio,M,No,42,0,0,0,0,0,0,0
4.31,Largo,M,No,36,1,1,1,0,1,1,0
3.66,Largo,M,No,31,0,0,0,0,0,1,0
2.61,Largo,F,Si,40,0,0,0,0,0,0,0
5.18,Medio,F,Si,24,0,0,0,0,0,0,0
2.84,Largo,F,Si,54,0,0,1,0,0,1,0
7.69,Largo,M,No,23,0,1,1,0,0,1,0
6.16,Medio,F,No,20,1,1,1,0,0,0,0
3.9,Medio,F,No,48,1,0,0,0,0,1,0
6.63,Medio,M,Si,45,1,0,0,1,1,1,1
2.13,Medio,M,No,39,1,1,0,0,1,1,0
2.64,Largo,F,No,37,0,0,0,0,0,0,0
3.35,Largo,M,Si,24,0,0,0,0,1,0,0
8.09,Largo,F,Si,37,1,1,0,0,0,1,0
8.26,Medio,F,Si,36,1,0,0,0,0,0,0
7.83,Largo,M,No,23,1,0,0,0,0,1,0
4.86,Corto,F,No,26,0,0,0,0,1,0,0
8.34,Largo,F,No,51,0,0,0,0,0,1,0
6.78,Largo,M,Si,43,1,0,0,0,0,1,0
7.05,Corto,F,Si,52,1,0,0,0,1,1,0
9.95,Largo,F,No,38,1,1,0,0,0,1,0
7.64,Largo,M,No,39,0,0,0,0,0,1,0
9.92,Largo,M,Si,42,0,0,0,0,0,0,0
6.62,Medio,F,No,28,0,1,0,0,0,0,0
7.82,Largo,M,Si,21,1,1,0,0,0,1,0
6.71,Corto,M,Si,38,1,0,0,1,1,0,0
5.93,Medio,M,Si,25,1,1,1,1,0,1,0
7.82,Largo,F,No,19,0,0,0,0,0,0,0
4.17,Medio,M,No,45,0,0,0,0,1,0,0
7.13,Corto,F,Si,51,0,0,1,0,0,0,0
9.68,Largo,F,Si,44,1,1,0,1,0,0,1
6.12,Corto,M,Si,52,0,0,0,1,0,0,0
8.87,Medio,M,No,31,0,1,0,0,1,1,0
2.77,Largo,F,Si,44,0,0,0,1,1,1,0
3.47,Largo,F,Si,52,1,1,1,0,0,1,0
8.84,Medio,F,Si,38,0,0,0,1,0,0,0
6.05,Largo,M,Si,38,0,0,0,0,0,1,0
5.78,Largo,M,Si,28,0,0,0,0,0,0,0
5.74,Corto,F,No,38,0,0,1,0,1,1,0
7.46,Medio,M,No,39,0,1,0,0,0,1,0
7.79,Largo,F,Si,29,0,0,1,0,0,1,0
4.61,Largo,M,Si,51,1,1,0,0,0,1,0
7.11,Medio,F,Si,30,1,1,1,0,0,1,0
7.64,Medio,M,No,30,0,0,0,0,0,0,0
4.43,Corto,M,No,46,0,0,0,0,0,1,0
7.24,Largo,F,No,47,0,0,0,0,0,0,0
6.12,Medio,F,No,52,1,0,0,0,0,0,1
2.77,Largo,M,Si,30,0,0,0,0,0,0,0
7.68,Largo,M,No,19,1,1,1,0,0,1,1
5.41,Corto,M,Si,45,0,0,0,0,0,0,0
2.76,Largo,M,Si,52,0,0,0,0,0,0,0
8.28,Medio,M,Si,44,0,1,1,0,1,0,1
2.97,Medio,M,No,38,0,0,0,0,0,1,0
8.42,Medio,F,Si,47,0,0,0,0,0,0,0
9.69,Corto,M,Si,19,0,0,1,0,0,1,0
6.77,Medio,F,No,21,1,0,0,0,0,0,0
8.99,Largo,F,No,44,0,0,0,0,1,0,0
3.98,Medio,M,No,32,1,0,0,0,1,0,0
9.45,Corto,F,Si,38,0,0,0,0,0,0,0
5.27,Corto,F,No,22,0,0,0,0,0,0,0
3,Largo,F,Si,49,1,1,1,0,1,1,0
7.02,Corto,F,No,32,1,0,0,1,0,0,1
7.05,Corto,M,Si,35,0,1,0,1,1,1,0
8.35,Largo,F,No,37,0,0,0,0,0,0,0
9.89,Medio,F,Si,28,1,1,0,0,0,1,0
3.82,Medio,M,No,28,0,0,0,0,0,0,0
7.65,Medio,M,No,53,0,0,0,0,0,1,0
5.24,Medio,F,No,44,0,0,0,0,1,0,0
3.18,Corto,M,No,22,1,0,0,0,1,0,1
4.02,Largo,M,Si,23,0,0,1,0,0,1,1
5.9,Medio,F,No,35,0,0,0,0,1,0,0
5.21,Medio,M,Si,48,1,0,1,0,1,1,0
4.57,Medio,M,Si,29,1,0,0,0,1,0,0
6.66,Medio,M,No,43,0,1,0,0,0,1,0
2.43,Largo,M,Si,37,1,0,0,0,0,0,0
5.68,Largo,M,No,41,0,0,0,0,0,1,0
4.79,Medio,M,No,52,1,1,0,1,1,0,1
10.01,Medio,F,Si,50,0,0,1,0,1,1,1
5.81,Corto,F,Si,56,0,0,0,0,1,1,0
8.66,Largo,M,No,53,1,1,1,0,0,1,0
8.05,Largo,M,No,46,0,0,0,0,1,0,0
5.6,Corto,F,No,43,0,0,0,1,1,1,0
4.85,Medio,F,No,27,1,1,0,0,0,0,0
8.16,Medio,M,No,45,0,0,0,0,1,0,0
4,Largo,F,No,45,1,1,0,0,0,0,1
9.96,Corto,M,No,49,0,0,0,0,0,1,1
6.54,Largo,M,No,26,0,1,0,0,0,1,0
4.58,Largo,M,No,22,1,1,1,1,0,1,0
7.79,Medio,F,Si,37,1,1,0,0,0,1,1
5.54,Largo,M,No,29,0,0,0,0,0,1,0
8.27,Medio,F,No,47,0,0,0,0,0,0,0
2.7,Largo,M,Si,50,1,1,0,0,1,1,0
9.99,Corto,F,No,29,0,0,0,0,0,1,0
7.9,Medio,M,Si,37,1,0,1,0,1,1,0
5.05,Medio,F,Si,51,1,1,1,0,1,1,0
3.7,Corto,F,Si,55,0,0,0,0,1,0,0
5.63,Medio,F,Si,50,1,1,0,0,0,1,0
9.25,Largo,F,Si,55,0,0,0,0,0,0,0
9.41,Largo,F,Si,49,0,0,0,0,0,0,0
4.38,Corto,F,No,40,1,0,0,0,0,0,0
5.38,Largo,M,Si,42,0,0,0,0,0,0,0
4.86,Medio,F,No,28,0,0,0,0,0,1,1
4.83,Medio,M,Si,23,1,0,0,1,0,0,0
4.52,Largo,M,Si,29,0,0,0,0,0,0,0
2.81,Largo,F,No,26,0,1,0,0,1,0,0
4.08,Largo,F,Si,55,1,0,1,0,0,1,1
2.64,Corto,F,Si,35,0,0,0,0,0,0,0
6.48,Medio,M,Si,32,0,0,0,0,0,0,0
2.09,Medio,M,Si,43,1,1,0,0,0,1,0
7.72,Corto,F,No,26,1,0,0,0,0,0,0
2.85,Largo,F,Si,46,0,0,0,0,0,0,0
6.33,Largo,F,Si,45,1,0,1,1,1,0,0
6.7,Largo,M,Si,26,0,0,0,0,0,0,0
8.28,Corto,F,Si,50,0,0,0,0,1,0,0
7.4,Medio,M,No,54,0,0,0,0,1,0,0
2.4,Corto,M,No,21,1,0,1,1,0,1,0
3.89,Medio,M,Si,34,1,0,0,1,1,0,0
6.93,Corto,F,No,40,1,1,1,0,1,1,1
7.68,Corto,F,No,56,0,0,0,0,0,0,0
5.23,Largo,F,Si,28,1,1,1,0,0,1,1
8.65,Medio,M,No,51,0,0,0,0,0,0,0
2.39,Corto,M,No,46,1,1,1,0,0,1,0
8.74,Corto,M,No,50,1,0,1,0,0,1,0
5.23,Medio,F,No,31,1,0,0,0,0,0,0
4.27,Medio,M,No,37,0,0,0,0,0,1,0
4.78,Largo,F,No,32,0,1,0,0,0,0,0
3.86,Largo,M,Si,28,0,0,0,0,0,0,0
9.44,Largo,F,No,39,0,0,0,0,1,0,0
2.93,Medio,F,Si,31,0,0,0,0,1,0,0
4.6,Medio,M,Si,23,0,0,0,0,0,0,0
4.64,Corto,F,No,50,1,0,0,0,1,0,0
3.03,Medio,M,No,28,0,0,0,0,0,0,0
2.18,Medio,F,No,24,0,1,1,0,0,1,1
2.77,Medio,F,Si,51,0,0,0,0,0,0,0
7.43,Largo,M,Si,47,1,1,1,0,0,1,0
2.16,Corto,F,Si,45,0,0,1,0,1,1,0
2.2,Medio,F,No,29,1,0,1,0,1,1,0
7.04,Corto,F,Si,21,0,1,0,0,0,0,0
8.64,Largo,M,Si,38,1,0,1,0,0,1,1
3.82,Medio,F,Si,35,1,1,0,0,0,1,0
2.21,Medio,F,Si,29,0,0,0,0,1,0,0
6.47,Largo,F,Si,43,0,0,0,0,1,1,0
6.5,Medio,M,Si,42,0,0,1,0,0,0,0
7.42,Medio,F,Si,44,0,0,0,0,0,0,0
6.31,Corto,F,Si,48,0,0,0,0,1,0,0
4.43,Medio,M,Si,54,0,0,0,0,0,0,0
6.1,Medio,M,Si,36,1,1,1,0,0,1,0
3.22,Largo,F,Si,28,1,1,1,0,0,1,1
6.46,Corto,F,No,35,1,0,0,0,1,0,0
8.62,Largo,M,Si,40,1,1,1,0,1,1,1
9.11,Medio,F,Si,34,0,0,0,1,1,0,0
9.85,Corto,M,No,51,1,0,0,0,0,0,0
8.23,Medio,M,No,42,0,1,0,0,1,1,1
7.93,Medio,F,Si,50,0,0,1,0,0,0,0
2.81,Largo,F,Si,55,0,0,0,0,0,0,0
6.15,Medio,F,No,48,0,0,0,0,0,0,0
2.11,Largo,M,Si,47,1,1,0,0,1,1,0
